name,loc,val,date
26,35.7991039743589 139.817183589,41.4615384615385,"Jul 7, 2011 10:24 AM"
20,35.7943778333332 139.817137500,45.1,"Jul 7, 2011 10:23 AM"
22,35.7898092424243 139.816950606,39.8181818181818,"Jul 7, 2011 10:22 AM"
32,35.7849241666667 139.816427708,45,"Jul 7, 2011 10:21 AM"
28,35.7850936904763 139.810748095,45.5714285714286,"Jul 7, 2011 10:16 AM"
32,35.7900420833333 139.810661562,48.4375,"Jul 7, 2011 10:15 AM"
14,35.7942666666666 139.810175476,43.5714285714286,"Jul 7, 2011 10:14 AM"
6,35.7956616666667 139.809806111,39.3333333333333,"Jul 7, 2011 10:14 AM"
26,35.7992607692307 139.810174615,43.0769230769231,"Jul 7, 2011 10:13 AM"
4,35.7981075 139.8098825,39.5,"Jul 7, 2011 10:14 AM"
58,35.8041609770115 139.810889022,54.448275862069,"Jul 7, 2011 10:09 AM"
38,35.8062640350876 139.811497631,52.3684210526316,"Jul 7, 2011 10:10 AM"
30,35.8051502222222 139.806926666,40.5333333333333,"Jul 7, 2011 10:07 AM"
36,35.8042865740741 139.802800925,48.8333333333333,"Jul 7, 2011 10:06 AM"
12,35.7986844444442 139.801938055,51.6666666666667,"Jul 7, 2011 10:05 AM"
36,35.7949922222223 139.802226111,49.7777777777778,"Jul 7, 2011 10:04 AM"
50,35.7897380666668 139.802772066,47.52,"Jul 7, 2011 10:02 AM"
14,35.7851314285716 139.802913809,52,"Jul 7, 2011 10:01 AM"
46,35.7943664492753 139.797907971,48.8695652173913,"Jul 7, 2011 9:53 AM"
46,35.7997869565218 139.796976521,48.7826086956522,"Jul 7, 2011 9:51 AM"
10,35.8015703333332 139.793433666,48.4,"Jul 7, 2011 9:51 AM"
28,35.8019666666667 139.790925595,43.3571428571429,"Jul 7, 2011 9:50 AM"
26,35.7991226923078 139.789479871,45,"Jul 7, 2011 9:49 AM"
34,35.7949743137255 139.788189215,50.2941176470588,"Jul 7, 2011 9:47 AM"
24,35.7888052777776 139.786293194,43.25,"Jul 7, 2011 9:46 AM"
60,35.7863245 139.7847385,43.8,"Jul 7, 2011 9:44 AM"
12,35.7826583333333 139.782842222,46,"Jul 7, 2011 9:43 AM"
16,35.7827187500001 139.780362083,46.625,"Jul 7, 2011 9:43 AM"
42,35.7852586507937 139.779230634,47.7619047619048,"Jul 7, 2011 9:41 AM"
30,35.7895340000001 139.779297222,46.8,"Jul 7, 2011 9:40 AM"
30,35.794516 139.779375333334,50.7333333333333,"Jul 7, 2011 9:38 AM"
32,35.7992704166666 139.779429166,41.125,"Jul 7, 2011 9:37 AM"
68,35.8040691666667 139.780250098,41.7647058823529,"Jul 7, 2011 9:34 AM"
64,35.8068799479167 139.778279687,55.09375,"Jul 7, 2011 9:32 AM"
14,35.8077445238096 139.770815238,50.4285714285714,"Jul 7, 2011 9:25 AM"
84,35.8124303571429 139.771927103,43.2380952380952,"Jul 7, 2011 9:26 AM"
40,35.8165101666667 139.770907666,45.35,"Jul 7, 2011 9:27 AM"
4,35.8106225 139.769979166665,54.5,"Jul 7, 2011 9:26 AM"
6,35.8087877777777 139.769987777,50.3333333333333,"Jul 7, 2011 9:26 AM"
46,35.8032852173914 139.770075797,45.6086956521739,"Jul 7, 2011 9:24 AM"
12,35.7993333333332 139.770054166,33,"Jul 7, 2011 9:23 AM"
30,35.7987118888889 139.766265111,40.6666666666667,"Jul 7, 2011 9:20 AM"
44,35.7960606818182 139.768768484,46.7727272727273,"Jul 7, 2011 9:21 AM"
12,35.8028558333335 139.765280833,54,"Jul 7, 2011 9:19 AM"
10,35.792763 139.752474333332,44.2,"Jul 7, 2011 9:08 AM"
9,37.7651633333333 140.487249814,285.666666666667,"Jul 7, 2011 5:17 AM"
22,37.7613521212122 140.484641212,314.045454545455,"Jul 7, 2011 5:15 AM"
6,37.7723963888888 140.465228611,332.666666666667,"May 5, 2011 5:18 PM"
55,37.7966489090909 140.423266848,189.490909090909,"Jul 5, 2011 8:25 AM"
42,37.0604939285714 140.880268769,73.2619047619048,"Jul 5, 2011 2:16 AM"
163,37.0519910327198 140.884886390,69.5828220858896,"Jun 10, 2011 12:06 AM"
49,37.0521539795919 140.880073571,69.265306122449,"Jun 27, 2011 8:04 AM"
45,37.0576357037037 140.878486074,73.4666666666667,"Jul 5, 2011 2:17 AM"
55,37.0566611212121 140.874726242,74.3272727272727,"Jul 5, 2011 2:21 AM"
28,37.0577777380952 140.883719047,77.8214285714286,"May 1, 2011 5:06 PM"
3,37.7592105555553 140.644988888,186.333333333333,"Jul 3, 2011 7:01 AM"
17,37.8708416666667 140.930498529,73.3529411764706,"Jul 3, 2011 3:34 AM"
9,37.8096764814814 140.965545740,95.6666666666667,"Jul 3, 2011 2:55 AM"
31,37.8114333870968 140.970715053,75.8064516129032,"Jul 3, 2011 2:52 AM"
10,37.8072665000001 140.973023833,71.1,"Jul 3, 2011 2:51 AM"
2,37.7768983333335 140.967094166,83.5,"Jul 3, 2011 2:39 AM"
19,37.7757746491228 140.964256315,79.7368421052632,"Jul 3, 2011 2:38 AM"
3,37.7914544444443 140.925795000,81,"Jul 3, 2011 2:27 AM"
5,37.7899053333334 140.923048333,88,"Jul 3, 2011 2:26 AM"
7,37.7874971428571 140.918863095,100.428571428571,"Jul 3, 2011 2:26 AM"
1,37.785931666667 140.91584,111,"Jul 3, 2011 2:26 AM"
7,37.7856745238094 140.912817619,105.714285714286,"Jul 3, 2011 2:25 AM"
8,37.7857741666668 140.9066175,100.125,"Jul 3, 2011 2:24 AM"
10,37.7840629999999 140.9012575,128.3,"Jul 3, 2011 2:23 AM"
2,37.7812883333335 140.8986375,126.5,"Jul 3, 2011 2:23 AM"
7,37.7786730952381 140.896555714,128,"Jul 3, 2011 2:23 AM"
2,37.773491666667 140.76986,343,"Jul 3, 2011 1:52 AM"
783,37.0375217603235 140.894310998,78.0893997445722,"Jun 9, 2011 6:44 AM"
73,37.7760537442922 140.455742602,256.739726027397,"May 5, 2011 5:16 PM"
93,37.7786520609319 140.457866021,353.903225806452,"May 5, 2011 5:10 PM"
24,37.0058888194444 140.865778125,66.125,"Jun 30, 2011 2:59 AM"
20,36.9982184166666 140.8685485,73.5,"Jun 30, 2011 3:05 AM"
19,36.9989274561404 140.879242280,68.9473684210526,"Jun 30, 2011 3:07 AM"
12,36.9976613888888 140.883520277,85.75,"Jun 30, 2011 3:08 AM"
17,36.9972711764705 140.871771274,64.1176470588235,"Jun 30, 2011 3:06 AM"
5,36.9951066666668 140.870443999,68,"Jun 30, 2011 3:06 AM"
26,35.3926906410257 139.424633397,42.1923076923077,"Jun 9, 2011 11:11 AM"
44,35.3938923863635 139.418097196,33.1818181818182,"Jun 9, 2011 11:11 AM"
46,35.3949230072463 139.415811594,30.0652173913043,"Jun 9, 2011 11:12 AM"
15,35.3981147777777 139.413900888,29.8,"Jun 9, 2011 11:14 AM"
4,37.0088116666665 140.860537916,61.75,"Jun 22, 2011 10:03 AM"
44,37.0102701893939 140.862443863,71.2272727272727,"Jun 22, 2011 10:03 AM"
60,37.0116779444445 140.855865194,84.1666666666667,"Jun 22, 2011 10:02 AM"
62,37.0107067204301 140.848767715,65.9354838709677,"Jun 22, 2011 9:59 AM"
21,37.0157338888889 140.848188650,75.3333333333333,"Jun 30, 2011 2:51 AM"
43,37.0187772868217 140.844659224,72.6976744186046,"Jun 30, 2011 2:31 AM"
75,37.0166630444445 140.845024644,71.44,"Jun 30, 2011 2:30 AM"
89,37.0116143632959 140.845398408,65.752808988764,"Jun 29, 2011 10:43 AM"
91,37.0163296520146 140.839585439,70.989010989011,"Jun 29, 2011 11:18 AM"
30,37.0209736666666 140.840469555,88.3666666666667,"Jun 30, 2011 2:37 AM"
13,37.0241184615385 140.842581538,92.6153846153846,"Jun 30, 2011 2:38 AM"
9,37.0247261111111 140.839795925,71.4444444444444,"Jun 30, 2011 2:38 AM"
1,35.455125 139.42805166667,40,"Jun 30, 2011 2:38 AM"
102,37.0072320588235 140.848883529,61.3921568627451,"Jun 22, 2011 10:01 AM"
125,37.0023531333334 140.850087453,63.192,"Jun 29, 2011 10:13 AM"
106,36.9980207861635 140.849879355,66.6415094339623,"Jun 29, 2011 10:15 AM"
80,36.9945169791666 140.856499687,66.675,"Jun 30, 2011 1:18 AM"
23,36.9885933333332 140.862791014,66.4347826086957,"Jun 30, 2011 2:06 AM"
42,36.9924514682541 140.878366507,84.3333333333333,"Jun 30, 2011 1:47 AM"
10,36.9908313333334 140.882181000,82.6,"Jun 30, 2011 1:50 AM"
1,36.99132 140.88148333333,76,"Jun 30, 2011 1:50 AM"
214,37.0070124532711 140.844993948,68.8224299065421,"Jun 22, 2011 9:53 AM"
15,37.0132946666667 140.837928333,85.9333333333333,"Jun 29, 2011 11:19 AM"
67,37.0109290049751 140.833678109,70.4776119402985,"Jun 29, 2011 11:10 AM"
4,37.0139875000003 140.835144583,71.5,"Jun 29, 2011 11:18 AM"
10,37.0100953333335 140.828753666,74.6,"Jun 29, 2011 11:15 AM"
35,37.0080796666667 140.833818095,77.5142857142857,"Jun 29, 2011 11:09 AM"
129,37.0072432945737 140.839131679,74.031007751938,"Jun 29, 2011 10:00 AM"
71,36.994487629108 140.8507309624,66.1408450704225,"Jun 29, 2011 10:22 AM"
102,37.0035132843137 140.843480800,69.2058823529412,"Jun 29, 2011 10:03 AM"
18,37.0033299074073 140.840921018,72.1666666666667,"Jun 29, 2011 10:01 AM"
17,37.0731400000001 140.947864019,97.0588235294118,"Jun 21, 2011 2:24 AM"
33,37.0692648989899 140.942572525,88.8484848484848,"Jun 21, 2011 2:21 AM"
8,37.074401875 140.942599791665,81.75,"Jun 29, 2011 2:36 AM"
11,37.0781983333333 140.941140454,71.5454545454545,"Jun 29, 2011 2:35 AM"
7,37.0781530952381 140.935441190,95.5714285714286,"Jun 29, 2011 2:34 AM"
8,37.0779933333334 140.929686249,109,"Jun 29, 2011 2:34 AM"
23,37.0783136231884 140.923543550,88.2173913043478,"Jun 29, 2011 2:27 AM"
50,37.0748826333333 140.923745766,112.76,"Jun 29, 2011 2:29 AM"
4,37.0809170833332 140.919625416,84,"Jun 29, 2011 2:27 AM"
5,37.081473 140.91707,95,"Jun 29, 2011 2:27 AM"
3,37.0813683333333 140.914713333,129,"Jun 29, 2011 2:26 AM"
7,37.0798171428571 140.912003095,134.428571428571,"Jun 29, 2011 2:26 AM"
16,37.0798467708333 140.906474895,86.4375,"Jun 29, 2011 2:07 AM"
24,37.0833690277778 140.905945972,120.5,"Jun 29, 2011 2:08 AM"
2,37.086203333333 140.9043325,127,"Jun 29, 2011 2:24 AM"
18,37.0882123148149 140.903060555,127.277777777778,"Jun 29, 2011 2:09 AM"
66,37.0919979545454 140.903114141,118.181818181818,"Jun 29, 2011 2:10 AM"
43,37.0970646899225 140.901116201,131.813953488372,"Jun 29, 2011 2:19 AM"
149,37.0787290715883 140.900314373,79.496644295302,"Jun 29, 2011 1:43 AM"
111,37.0746661411411 140.901115570,76.4054054054054,"Jun 29, 2011 1:41 AM"
6,37.0760136111113 140.898196944,71.1666666666667,"Jun 29, 2011 1:56 AM"
47,37.0791898936169 140.897791985,77.8723404255319,"Jun 29, 2011 1:43 AM"
4,37.0811570833335 140.89911375,80.75,"Jun 29, 2011 1:44 AM"
11,37.069701060606 140.9017978787,62.4545454545455,"Jun 29, 2011 1:40 AM"
8,37.0670183333334 140.899681874,61.125,"Jun 29, 2011 1:39 AM"
752,37.0340302260639 140.907314111,84.9507978723404,"Jun 12, 2011 3:13 AM"
52,37.7648570192308 140.429102948,196.480769230769,"Jun 28, 2011 6:26 AM"
46,37.7625188405797 140.433678949,205.826086956522,"Jun 27, 2011 11:38 AM"
176,37.761415123106 140.4292834280,206.926136363636,"Jun 28, 2011 6:12 AM"
36,37.7701456018519 140.438908333,233.166666666667,"Jun 27, 2011 11:40 AM"
1,37.750223333333 140.44301,167,"Jun 27, 2011 11:34 AM"
25,37.7504852 140.4453566,194.12,"May 5, 2011 9:33 PM"
42,37.7510688888889 140.450530753,201.095238095238,"May 5, 2011 9:33 PM"
3,37.804451111111 140.4424927777,201.333333333333,"Jun 27, 2011 7:18 AM"
24,36.9985290277778 140.897864236,74.875,"Jun 9, 2011 8:23 PM"
5,37.0053643333334 140.898574333,93.4,"Jun 9, 2011 8:22 PM"
20,37.00745475 140.8979855,94.05,"Jun 9, 2011 8:22 PM"
24,37.0113931250001 140.896453819,99.4166666666667,"Jun 9, 2011 8:22 PM"
195,37.0168091709402 140.896666931,88.7333333333333,"Jun 9, 2011 8:21 PM"
8,36.6069102083334 140.635548958,58.625,"May 1, 2011 12:52 PM"
2,36.533351666667 140.5904766666,51.5,"May 1, 2011 12:48 PM"
15,35.7984944444443 139.885699888,95.9333333333333,"May 11, 2011 12:11 PM"
2,35.797070833333 139.8904991666,74.5,"Jun 27, 2011 12:52 AM"
7,35.7950485714286 139.893387380,73,"Jun 27, 2011 12:51 AM"
3,35.7926311111113 139.896123888,72.6666666666667,"Jun 27, 2011 12:51 AM"
31,35.7885158602151 139.899538817,92.4193548387097,"May 11, 2011 12:28 PM"
13,35.7862380769232 139.903226025,58.8461538461538,"Jun 27, 2011 12:47 AM"
11,35.7386960606061 140.038548787,49.4545454545455,"Jun 26, 2011 7:36 PM"
52,35.7448068589744 140.030680641,48.6923076923077,"Jun 26, 2011 7:31 PM"
102,35.7494965686275 140.023947598,46.9411764705882,"Jun 26, 2011 7:23 PM"
15,35.7509109999998 140.033471,51,"Jun 26, 2011 7:21 PM"
18,35.7525677777777 140.036193055,52.1666666666667,"Jun 26, 2011 7:20 PM"
72,35.7546230555556 140.039352777,51.3333333333333,"Jun 26, 2011 7:18 PM"
12,35.7566833333333 140.042229583,53.75,"Jun 26, 2011 7:18 PM"
51,35.7592364705883 140.047401372,61.4705882352941,"Jun 26, 2011 7:17 PM"
3,35.760463333333 140.0497216666,83,"Jun 26, 2011 7:16 PM"
24,35.7615508333334 140.052465208,74.125,"Jun 26, 2011 7:16 PM"
27,35.7635522222222 140.057737962,57.6666666666667,"Jun 26, 2011 7:15 PM"
6,35.7648425 140.060995,53.5,"Jun 26, 2011 7:15 PM"
30,35.7665528333333 140.064000166,57.1,"Jun 26, 2011 7:14 PM"
9,35.76886 140.06683888889,61,"Jun 26, 2011 7:14 PM"
27,35.7717435185185 140.068632777,53.5555555555556,"Jun 26, 2011 7:13 PM"
24,35.776080625 140.070849791666,58.625,"Jun 26, 2011 7:12 PM"
3,35.778418333333 140.0723166666,67,"Jun 26, 2011 7:12 PM"
30,35.7807388333334 140.073829833,72.7,"Jun 26, 2011 7:12 PM"
60,35.7866958333333 140.080425166,60.5,"Jun 26, 2011 7:09 PM"
6,35.787505 140.08391833333,63.5,"Jun 26, 2011 7:09 PM"
21,35.8052283333333 140.154964047,65.8571428571429,"Jun 26, 2011 6:58 PM"
51,35.8050055882353 140.159907352,64.2352941176471,"Jun 26, 2011 6:56 PM"
39,35.8094274358974 140.133082692,62.4615384615385,"Jun 26, 2011 5:13 PM"
24,35.8121906250001 140.132606666,85.25,"Jun 26, 2011 5:12 PM"
9,35.8158366666667 140.134212777,93.6666666666667,"Jun 26, 2011 5:12 PM"
9,35.8179583333333 140.135449444,83.3333333333333,"Jun 26, 2011 5:12 PM"
24,35.8212606250001 140.137207916,78.75,"Jun 26, 2011 5:11 PM"
27,35.8256300000001 140.138990740,78.3333333333333,"Jun 26, 2011 5:11 PM"
3,35.8277 140.14077333333,72,"Jun 26, 2011 5:10 PM"
30,35.8302536666668 140.1422405,61.2,"Jun 26, 2011 5:10 PM"
33,35.8391269696971 140.136740454,67.7272727272727,"Jun 26, 2011 5:06 PM"
6,35.8418641666665 140.135304166,59,"Jun 26, 2011 5:06 PM"
36,35.8444811111112 140.133377638,53.3333333333333,"Jun 26, 2011 5:05 PM"
15,35.8476020000002 140.130758666,65.6,"Jun 26, 2011 5:05 PM"
6,35.849703333333 140.1282333333,68.5,"Jun 26, 2011 5:05 PM"
12,35.8512775000003 140.125477083,69.5,"Jun 26, 2011 5:04 PM"
15,35.8537739999998 140.121386333,68.4,"Jun 26, 2011 5:04 PM"
3,35.855496666667 140.11836,72,"Jun 26, 2011 5:04 PM"
18,35.856807777778 140.1145286111,77.3333333333333,"Jun 26, 2011 5:03 PM"
18,35.8580363888887 140.108784444,76.3333333333333,"Jun 26, 2011 5:03 PM"
48,35.8586260416667 140.103651770,79.625,"Jun 26, 2011 5:02 PM"
12,35.85920625 140.098829583333,83.75,"Jun 26, 2011 5:01 PM"
174,35.8601160632184 140.091970057,54.4655172413793,"Jun 26, 2011 4:56 PM"
18,35.8601272222223 140.086159444,60.1666666666667,"Jun 26, 2011 4:55 PM"
114,35.8605461403509 140.081105043,56.7105263157895,"Jun 26, 2011 3:20 PM"
30,35.8647983333334 140.080107666,61.8,"Jun 26, 2011 4:52 PM"
33,35.8658663636364 140.074863030,53.4545454545455,"Jun 26, 2011 4:51 PM"
69,35.8664218115943 140.069479492,63.695652173913,"Jun 26, 2011 4:49 PM"
45,35.8745119999999 140.070516888,68.5333333333333,"Jun 26, 2011 4:36 PM"
18,35.8757902777777 140.063555,72.8333333333333,"Jun 26, 2011 4:36 PM"
51,35.8766339215687 140.058394803,69.5294117647059,"Jun 26, 2011 4:34 PM"
48,35.8753 140.050700104166,85.5625,"Jun 26, 2011 4:32 PM"
36,35.8778845833334 140.052091111,85.0833333333333,"Jun 26, 2011 4:33 PM"
219,35.8717707762557 140.039669223,83.9315068493151,"Jun 26, 2011 4:16 PM"
129,35.8712553488372 140.034791782,80.6046511627907,"Jun 26, 2011 4:17 PM"
630,35.862775936508 140.0351888650,66.4285714285714,"Jun 26, 2011 3:14 PM"
123,35.8631326829267 140.042224796,70.4146341463415,"Jun 26, 2011 3:14 PM"
201,35.8617983084577 140.046515771,65.3134328358209,"Jun 26, 2011 3:15 PM"
75,35.8612399999999 140.050305666,69.4,"Jun 26, 2011 3:43 PM"
75,35.8587218666666 140.0511334,72.36,"Jun 26, 2011 3:16 PM"
27,35.8525435185184 140.029083888,64.1111111111111,"Jun 26, 2011 3:30 PM"
24,35.8531597916667 140.034778333,62.125,"Jun 26, 2011 3:29 PM"
21,35.8535814285714 140.040509285,58.4285714285714,"Jun 26, 2011 3:28 PM"
15,35.8519453333332 140.044538666,54,"Jun 26, 2011 3:28 PM"
24,35.8488870833332 140.047284166,54.5,"Jun 26, 2011 3:27 PM"
9,35.846408333333 140.0494788888,59.3333333333333,"Jun 26, 2011 3:27 PM"
30,35.8444576666667 140.0515355,72.5,"Jun 26, 2011 3:26 PM"
24,35.8450545833332 140.05769125,69.125,"Jun 26, 2011 3:26 PM"
21,35.8463183333333 140.063482142,72.7142857142857,"Jun 26, 2011 3:25 PM"
21,35.8465721428571 140.069249047,73.1428571428571,"Jun 26, 2011 3:24 PM"
54,35.8472791666667 140.075769166,54.7222222222222,"Jun 26, 2011 3:23 PM"
3,35.850455 140.07771333333,51,"Jun 26, 2011 3:23 PM"
39,35.8531397435898 140.078817051,44.3846153846154,"Jun 26, 2011 3:22 PM"
27,35.8570605555557 140.080718518,47.3333333333333,"Jun 26, 2011 3:21 PM"
30,35.8596050000002 140.075196333,59,"Jun 26, 2011 3:20 PM"
33,35.859699848485 140.0697131818,53.3636363636364,"Jun 26, 2011 3:19 PM"
42,35.8612165476191 140.064083928,50.2142857142857,"Jun 26, 2011 3:17 PM"
15,35.860186 140.058871666668,58.4,"Jun 26, 2011 3:17 PM"
12,35.8588308333333 140.056014583,61,"Jun 26, 2011 3:17 PM"
122,35.8651267622951 140.023848551,65.2213114754098,"May 11, 2011 1:06 PM"
120,35.8665643472222 140.018444055,69.6666666666667,"May 11, 2011 1:05 PM"
61,35.8658676502733 140.012613306,72.1475409836066,"May 11, 2011 1:04 PM"
28,35.8661086309525 140.006489404,73.6785714285714,"May 11, 2011 1:03 PM"
28,35.867479047619 140.0009960714,76.1785714285714,"May 11, 2011 1:03 PM"
3,35.868476666667 139.998025,70,"Jun 26, 2011 3:04 PM"
58,35.8695454597701 139.994084022,91.6379310344828,"May 11, 2011 1:02 PM"
64,35.8694736458334 139.990299713,88.21875,"May 11, 2011 1:01 PM"
85,35.8661418235294 139.988495176,79.8470588235294,"May 11, 2011 1:01 PM"
27,35.8660838888887 139.985518148,78.3703703703704,"May 11, 2011 1:01 PM"
9,35.864612222222 139.9935533333,60.6666666666667,"Jun 26, 2011 2:58 PM"
111,35.8613891891892 139.994683153,69.3243243243243,"Jun 26, 2011 2:55 PM"
39,35.8599983333334 139.989593461,67.9230769230769,"Jun 26, 2011 2:54 PM"
70,35.8610007142857 139.983431333,91.1142857142857,"May 11, 2011 12:58 PM"
204,35.8648932843137 139.979227916,73.5294117647059,"Jun 26, 2011 2:47 PM"
117,35.8615655555556 139.977299700,63.4102564102564,"Jun 26, 2011 2:44 PM"
154,35.8566177164502 139.978247294,82.7337662337662,"May 11, 2011 12:57 PM"
126,35.8585441666666 139.972912023,73.5238095238095,"Jun 26, 2011 10:04 AM"
33,35.8595743939393 139.972911969,71.2727272727273,"Jun 26, 2011 10:04 AM"
331,35.8562321802618 139.965526404,67.833836858006,"May 11, 2011 12:53 PM"
573,35.8607965706807 139.965321742,77.2530541012216,"May 11, 2011 11:37 AM"
65,35.860800923077 139.9612460769,88.0923076923077,"May 11, 2011 11:41 AM"
24,35.8621511805557 139.955592847,93.2083333333333,"May 11, 2011 11:42 AM"
33,35.8633575252526 139.948676161,83.6666666666667,"May 11, 2011 11:43 AM"
31,35.8644237634409 139.947048870,100.870967741935,"May 11, 2011 11:43 AM"
71,35.8666303521126 139.944073802,83.6338028169014,"May 11, 2011 11:44 AM"
138,35.8674493236716 139.938975640,89.3985507246377,"May 11, 2011 11:45 AM"
3,35.868411666667 139.9373083333,76,"Jun 26, 2011 2:17 PM"
56,35.8665933333333 139.932337261,79.5357142857143,"May 11, 2011 11:50 AM"
28,35.8645948214285 139.927208809,76.6428571428571,"May 11, 2011 11:51 AM"
10,35.8637521666666 139.924370166,110.9,"May 11, 2011 11:52 AM"
42,35.8614169841269 139.921311865,87.6666666666667,"May 11, 2011 11:52 AM"
24,35.8596894444443 139.916579513,73.8333333333333,"May 11, 2011 11:53 AM"
24,35.8588908333333 139.914223819,86.8333333333333,"May 11, 2011 11:54 AM"
20,35.8583875 139.911236333334,90.1,"May 11, 2011 11:54 AM"
18,35.8619505555557 139.911955,68.6666666666667,"Jun 26, 2011 2:12 PM"
30,35.8662465000001 139.9106025,64.8,"Jun 26, 2011 2:11 PM"
21,35.8706909523809 139.908332142,70.5714285714286,"Jun 26, 2011 2:10 PM"
9,35.874243888889 139.9073461111,69,"Jun 26, 2011 2:10 PM"
9,35.8764177777777 139.906326111,73.6666666666667,"Jun 26, 2011 2:10 PM"
27,35.883960925926 139.8984987037,75.2222222222222,"Jun 26, 2011 2:06 PM"
21,35.8881623809523 139.895914047,80.2857142857143,"Jun 26, 2011 2:06 PM"
9,35.8901377777777 139.894946111,86.6666666666667,"Jun 26, 2011 2:05 PM"
21,35.8929076190477 139.893676904,76.4285714285714,"Jun 26, 2011 2:05 PM"
18,35.8977016666668 139.892310277,63,"Jun 26, 2011 2:04 PM"
18,35.9025188888887 139.891218888,62.6666666666667,"Jun 26, 2011 2:04 PM"
18,35.9059875000002 139.890369722,60.1666666666667,"Jun 26, 2011 2:03 PM"
3,35.908151666667 139.8894233333,51,"Jun 26, 2011 2:03 PM"
21,35.9110471428571 139.887115714,40.1428571428571,"Jun 26, 2011 2:03 PM"
6,35.9140116666665 139.8846525,40,"Jun 26, 2011 2:02 PM"
15,35.9163906666666 139.882851333,38,"Jun 26, 2011 2:02 PM"
81,35.920245308642 139.8804974074,49.4814814814815,"Jun 26, 2011 2:00 PM"
12,35.922965 139.883194166667,70,"Jun 26, 2011 2:00 PM"
42,35.9247282142857 139.886294761,61.7142857142857,"Jun 26, 2011 1:58 PM"
3,35.926666666667 139.889785,47,"Jun 26, 2011 1:58 PM"
123,35.9285428455284 139.891387317,52.219512195122,"Jun 26, 2011 1:55 PM"
9,35.9310316666667 139.895943888,47,"Jun 26, 2011 1:55 PM"
39,35.9329806410255 139.898524358,48,"Jun 26, 2011 1:53 PM"
24,35.9379858333335 139.902395624,59.375,"Jun 26, 2011 1:53 PM"
30,35.9432471666667 139.905683166,58.6,"Jun 26, 2011 1:52 PM"
3,35.944495 139.90690333333,55,"Jun 26, 2011 1:52 PM"
54,35.9475014814816 139.909253611,56.9444444444444,"Jun 26, 2011 1:50 PM"
21,35.9512485714287 139.909963571,57.4285714285714,"Jun 26, 2011 1:50 PM"
42,35.9556530952381 139.910265119,42.2857142857143,"Jun 26, 2011 1:49 PM"
18,35.9604811111112 139.908399166,47,"Jun 26, 2011 1:48 PM"
3,35.962601666667 139.9067533333,51,"Jun 26, 2011 1:48 PM"
54,35.9647014814816 139.903573518,55.1111111111111,"Jun 26, 2011 1:47 PM"
21,35.9697892857144 139.903787619,37.7142857142857,"Jun 26, 2011 1:46 PM"
6,35.971824166667 139.9020041666,29,"Jun 26, 2011 1:46 PM"
24,35.97243375 139.898384166668,31,"Jun 26, 2011 1:45 PM"
27,35.9738553703703 139.892742777,32.3333333333333,"Jun 26, 2011 1:45 PM"
6,35.9757075 139.889120833335,39.5,"Jun 26, 2011 1:44 PM"
60,35.9780389166667 139.887183333,43.5,"Jun 26, 2011 1:43 PM"
12,35.9813991666665 139.888893333,31,"Jun 26, 2011 1:42 PM"
30,35.9835051666666 139.891500833,37.7,"Jun 26, 2011 1:42 PM"
15,35.9859023333334 139.894485333,32.2,"Jun 26, 2011 1:41 PM"
33,35.9879774242425 139.897005606,34.2727272727273,"Jun 26, 2011 1:40 PM"
18,35.9911827777777 139.900138333,45.5,"Jun 26, 2011 1:40 PM"
15,35.9931056666668 139.901775,48.4,"Jun 26, 2011 1:39 PM"
21,35.9961052380953 139.903209761,48,"Jun 26, 2011 1:39 PM"
21,36.000619047619 139.9047076190,40,"Jun 26, 2011 1:38 PM"
42,36.004123095238 139.9060142857,42.2142857142857,"Jun 26, 2011 1:37 PM"
30,36.0036065 139.909197499999,40.2,"Jun 26, 2011 1:36 PM"
21,36.0010957142857 139.911080238,45.1428571428571,"Jun 26, 2011 1:36 PM"
3,35.998766666667 139.9128266666,48,"Jun 26, 2011 1:36 PM"
18,35.996211111111 139.9136361111,44.1666666666667,"Jun 26, 2011 1:35 PM"
57,35.9908412280702 139.915305526,44.4210526315789,"Jun 26, 2011 1:33 PM"
21,35.9909747619047 139.921316904,50,"Jun 26, 2011 1:33 PM"
21,35.9914876190477 139.926671904,55.2857142857143,"Jun 26, 2011 1:32 PM"
24,35.9908262499998 139.93239625,66,"Jun 26, 2011 1:32 PM"
3,35.989495 139.93487333333,68,"Jun 26, 2011 1:32 PM"
33,35.9873045454545 139.936923030,58.8181818181818,"Jun 26, 2011 1:31 PM"
24,35.9827585416666 139.937255208,54.75,"Jun 26, 2011 1:30 PM"
21,35.9784802380954 139.937446428,57,"Jun 26, 2011 1:29 PM"
12,35.97523375 139.939479166667,58.5,"Jun 26, 2011 1:29 PM"
27,35.9740814814814 139.944255925,57.7777777777778,"Jun 26, 2011 1:28 PM"
6,35.9720425 139.947094166665,54,"Jun 26, 2011 1:28 PM"
30,35.9689591666667 139.949237833,57.3,"Jun 26, 2011 1:27 PM"
6,35.967085 139.951740833335,57,"Jun 26, 2011 1:27 PM"
48,35.9656288541667 139.955439479,70.4375,"Jun 26, 2011 1:26 PM"
24,35.9606022916667 139.954244583,69,"Jun 26, 2011 1:25 PM"
90,35.9569602777778 139.954390611,68.8666666666667,"Jun 26, 2011 1:20 PM"
24,35.9546668749999 139.951374166,78.875,"Jun 26, 2011 1:21 PM"
